id,src,dst,bw,srlg,distance
46491,8701,8687,409600,11436,1366
46492,8701,8687,409600,11436,1381
46493,8687,8688,409600,11419,415
46494,8687,8688,409600,11419,806
46495,8688,8702,409600,11437,776
46496,8688,8702,409600,11437,2902
46497,8702,8703,409600,11438,144
46498,8702,8703,409600,11438,1344
46499,8703,8704,409600,11439,2511
46500,8703,8704,409600,11439,278
46501,8704,8705,409600,11440,1440
46502,8704,8705,409600,11440,1207
46503,8705,8687,409600,11441,397
46504,8705,8687,409600,11441,2386
46505,8688,8689,409600,11420,1696
46506,8688,8689,409600,11420,855
46507,8689,8706,409600,11442,2704
46508,8689,8706,409600,11442,2824
46509,8706,8707,409600,11443,1454
46510,8706,8707,409600,11443,452
46511,8707,8708,409600,11444,2886
46512,8707,8708,409600,11444,410
46513,8708,8709,409600,11445,109
46514,8708,8709,409600,11445,2446
46515,8709,8688,409600,11446,1685
46516,8709,8688,409600,11446,2042
46517,8688,8689,409600,11420,1267
46518,8688,8689,409600,11420,1406
46519,8689,8710,409600,11447,442
46520,8689,8710,409600,11447,2757
46521,8710,8711,409600,11448,946
46522,8710,8711,409600,11448,1759
46523,8711,8712,409600,11449,942
46524,8711,8712,409600,11449,1649
46525,8712,8713,409600,11450,1459
46526,8712,8713,409600,11450,2482
46527,8713,8688,409600,11451,43
46528,8713,8688,409600,11451,1375
46529,8689,8686,409600,11452,127
46530,8689,8686,409600,11452,1034
46531,8686,8714,409600,11453,268
46532,8686,8714,409600,11453,2015
46533,8714,8715,409600,11454,975
46534,8714,8715,409600,11454,2037
46535,8715,8716,409600,11455,586
46536,8715,8716,409600,11455,579
46537,8716,8717,409600,11456,974
46538,8716,8717,409600,11456,1071
46539,8717,8689,409600,11457,553
46540,8717,8689,409600,11457,1722
46541,8689,8686,409600,11452,2878
46542,8689,8686,409600,11452,1997
46543,8686,8718,409600,11458,2060
46544,8686,8718,409600,11458,1912
46545,8718,8719,409600,11459,164
46546,8718,8719,409600,11459,2908
46547,8719,8720,409600,11460,816
46548,8719,8720,409600,11460,2781
46549,8720,8721,409600,11461,709
46550,8720,8721,409600,11461,889
46551,8721,8689,409600,11462,2597
46552,8721,8689,409600,11462,2235
46553,8463,8469,409600,11135,2116
46554,8463,8469,409600,11135,331
46555,8463,8469,409600,11135,1810
46556,8463,8469,409600,11135,261
46557,8463,8469,409600,11135,2158
46558,8463,8469,409600,11135,2551
46559,8463,8469,409600,11135,2681
46560,8463,8469,409600,11135,2974
46561,8463,8469,409600,11135,2338
46562,8463,8469,409600,11135,945
46563,8469,8722,409600,11463,1450
46564,8469,8722,409600,11463,1261
46565,8469,8722,409600,11463,2766
46566,8469,8722,409600,11463,1818
46567,8469,8722,409600,11463,2796
46568,8469,8722,409600,11463,1314
46569,8469,8722,409600,11463,572
46570,8469,8722,409600,11463,494
46571,8469,8722,409600,11463,292
46572,8469,8722,409600,11463,663
46573,8722,8723,409600,11464,1810
46574,8722,8723,409600,11464,1302
46575,8722,8723,409600,11464,2384
46576,8722,8723,409600,11464,1736
46577,8722,8723,409600,11464,1003
46578,8722,8723,409600,11464,2042
46579,8722,8723,409600,11464,893
46580,8722,8723,409600,11464,291
46581,8722,8723,409600,11464,362
46582,8722,8723,409600,11464,1255
46583,8723,8724,409600,11465,2486
46584,8723,8724,409600,11465,846
46585,8723,8724,409600,11465,980
46586,8723,8724,409600,11465,433
46587,8723,8724,409600,11465,69
46588,8723,8724,409600,11465,2194
46589,8723,8724,409600,11465,2066
46590,8723,8724,409600,11465,1652
46591,8723,8724,409600,11465,666
46592,8723,8724,409600,11465,989
46593,8724,8725,409600,11466,223
46594,8724,8725,409600,11466,1772
46595,8724,8725,409600,11466,1372
46596,8724,8725,409600,11466,2384
46597,8724,8725,409600,11466,1065
46598,8724,8725,409600,11466,2760
46599,8724,8725,409600,11466,110
46600,8724,8725,409600,11466,112
46601,8724,8725,409600,11466,965
46602,8724,8725,409600,11466,2184
46603,8725,8463,409600,11467,394
46604,8725,8463,409600,11467,2089
46605,8725,8463,409600,11467,79
46606,8725,8463,409600,11467,1000
46607,8725,8463,409600,11467,2890
46608,8725,8463,409600,11467,1713
46609,8725,8463,409600,11467,1222
46610,8725,8463,409600,11467,2244
46611,8725,8463,409600,11467,1527
46612,8725,8463,409600,11467,2932
46613,8722,8723,409600,11464,382
46614,8722,8723,409600,11464,2778
46615,8723,8726,409600,11468,156
46616,8723,8726,409600,11468,185
46617,8726,8727,409600,11469,531
46618,8726,8727,409600,11469,280
46619,8727,8728,409600,11470,2054
46620,8727,8728,409600,11470,629
46621,8728,8729,409600,11471,1250
46622,8728,8729,409600,11471,313
46623,8729,8722,409600,11472,2896
46624,8729,8722,409600,11472,1038
46625,8722,8723,409600,11464,100
46626,8722,8723,409600,11464,2231
46627,8723,8730,409600,11473,360
46628,8723,8730,409600,11473,1836
46629,8730,8731,409600,11474,189
46630,8730,8731,409600,11474,554
46631,8731,8732,409600,11475,2123
46632,8731,8732,409600,11475,1075
46633,8732,8733,409600,11476,1734
46634,8732,8733,409600,11476,259
46635,8733,8722,409600,11477,1742
46636,8733,8722,409600,11477,2601
46637,8723,8724,409600,11465,2256
46638,8723,8724,409600,11465,1930
46639,8724,8734,409600,11478,2185
46640,8724,8734,409600,11478,1828
46641,8734,8735,409600,11479,2630
46642,8734,8735,409600,11479,2593
46643,8735,8736,409600,11480,787
46644,8735,8736,409600,11480,755
46645,8736,8737,409600,11481,266
46646,8736,8737,409600,11481,1156
46647,8737,8723,409600,11482,2329
46648,8737,8723,409600,11482,2487
46649,8723,8724,409600,11465,2353
46650,8723,8724,409600,11465,1961
46651,8724,8738,409600,11483,47
46652,8724,8738,409600,11483,861
46653,8738,8739,409600,11484,2725
46654,8738,8739,409600,11484,528
46655,8739,8740,409600,11485,87
46656,8739,8740,409600,11485,1150
46657,8740,8741,409600,11486,771
46658,8740,8741,409600,11486,2641
46659,8741,8723,409600,11487,1278
46660,8741,8723,409600,11487,2723
46661,8724,8725,409600,11466,2032
46662,8724,8725,409600,11466,1050
46663,8725,8742,409600,11488,875
46664,8725,8742,409600,11488,2969
46665,8742,8743,409600,11489,842
46666,8742,8743,409600,11489,1259
46667,8743,8744,409600,11490,1254
46668,8743,8744,409600,11490,534
46669,8744,8745,409600,11491,430
46670,8744,8745,409600,11491,180
46671,8745,8724,409600,11492,1687
46672,8745,8724,409600,11492,1482
46673,8724,8725,409600,11466,274
46674,8724,8725,409600,11466,187
46675,8725,8746,409600,11493,88
46676,8725,8746,409600,11493,1208
46677,8746,8747,409600,11494,1621
46678,8746,8747,409600,11494,10
46679,8747,8748,409600,11495,271
46680,8747,8748,409600,11495,52
46681,8748,8749,409600,11496,2579
46682,8748,8749,409600,11496,1200
46683,8749,8724,409600,11497,455
46684,8749,8724,409600,11497,819
46685,8725,8722,409600,11498,502
46686,8725,8722,409600,11498,963
46687,8722,8750,409600,11499,1380
46688,8722,8750,409600,11499,1503
46689,8750,8751,409600,11500,1370
46690,8750,8751,409600,11500,1867
46691,8751,8752,409600,11501,2342
46692,8751,8752,409600,11501,1245
46693,8752,8753,409600,11502,548
46694,8752,8753,409600,11502,196
46695,8753,8725,409600,11503,2955
46696,8753,8725,409600,11503,1937
46697,8725,8722,409600,11498,604
46698,8725,8722,409600,11498,2807
46699,8722,8754,409600,11504,2792
46700,8722,8754,409600,11504,526
46701,8754,8755,409600,11505,2784
46702,8754,8755,409600,11505,953
46703,8755,8756,409600,11506,2447
46704,8755,8756,409600,11506,1466
46705,8756,8757,409600,11507,1736
46706,8756,8757,409600,11507,2839
46707,8757,8725,409600,11508,1904
46708,8757,8725,409600,11508,537
46709,8463,8465,409600,11123,1550
46710,8463,8465,409600,11123,317
46711,8463,8465,409600,11123,2914
46712,8463,8465,409600,11123,2144
46713,8463,8465,409600,11123,2460
46714,8463,8465,409600,11123,2293
46715,8463,8465,409600,11123,2387
46716,8463,8465,409600,11123,2273
46717,8463,8465,409600,11123,2037
46718,8463,8465,409600,11123,2932
46719,8465,8758,409600,11509,2271
46720,8465,8758,409600,11509,1862
46721,8465,8758,409600,11509,2014
46722,8465,8758,409600,11509,1737
46723,8465,8758,409600,11509,1953
46724,8465,8758,409600,11509,1796
46725,8465,8758,409600,11509,1522
46726,8465,8758,409600,11509,263
46727,8465,8758,409600,11509,894
46728,8465,8758,409600,11509,2051
46729,8758,8759,409600,11510,1970
46730,8758,8759,409600,11510,1906
46731,8758,8759,409600,11510,2691
46732,8758,8759,409600,11510,316
46733,8758,8759,409600,11510,530
46734,8758,8759,409600,11510,875
46735,8758,8759,409600,11510,2487
46736,8758,8759,409600,11510,2202
46737,8758,8759,409600,11510,347
46738,8758,8759,409600,11510,2186
46739,8759,8760,409600,11511,2353
46740,8759,8760,409600,11511,917
46741,8759,8760,409600,11511,2520
46742,8759,8760,409600,11511,1872
46743,8759,8760,409600,11511,2637
46744,8759,8760,409600,11511,2607
46745,8759,8760,409600,11511,661
46746,8759,8760,409600,11511,173
46747,8759,8760,409600,11511,1140
46748,8759,8760,409600,11511,2078
46749,8760,8761,409600,11512,1954
46750,8760,8761,409600,11512,923
46751,8760,8761,409600,11512,162
46752,8760,8761,409600,11512,1129
46753,8760,8761,409600,11512,1482
46754,8760,8761,409600,11512,481
46755,8760,8761,409600,11512,2407
46756,8760,8761,409600,11512,1038
46757,8760,8761,409600,11512,1309
46758,8760,8761,409600,11512,1402
46759,8761,8463,409600,11513,2056
46760,8761,8463,409600,11513,1681
46761,8761,8463,409600,11513,2091
46762,8761,8463,409600,11513,349
46763,8761,8463,409600,11513,2645
46764,8761,8463,409600,11513,1871
46765,8761,8463,409600,11513,2969
46766,8761,8463,409600,11513,917
46767,8761,8463,409600,11513,1152
46768,8761,8463,409600,11513,467
46769,8758,8759,409600,11510,2208
46770,8758,8759,409600,11510,2278
46771,8759,8762,409600,11514,2811
46772,8759,8762,409600,11514,128
46773,8762,8763,409600,11515,2045
46774,8762,8763,409600,11515,2373
46775,8763,8764,409600,11516,2695
46776,8763,8764,409600,11516,1652
46777,8764,8765,409600,11517,1279
46778,8764,8765,409600,11517,2984
46779,8765,8758,409600,11518,2777
46780,8765,8758,409600,11518,167
46781,8758,8759,409600,11510,1018
46782,8758,8759,409600,11510,2568
46783,8759,8766,409600,11519,2598
46784,8759,8766,409600,11519,441
46785,8766,8767,409600,11520,1427
46786,8766,8767,409600,11520,1987
46787,8767,8768,409600,11521,1309
46788,8767,8768,409600,11521,2091
46789,8768,8769,409600,11522,1360
46790,8768,8769,409600,11522,2541
46791,8769,8758,409600,11523,792
46792,8769,8758,409600,11523,2332
46793,8759,8760,409600,11511,437
46794,8759,8760,409600,11511,2212
46795,8760,8770,409600,11524,2614
46796,8760,8770,409600,11524,1335
46797,8770,8771,409600,11525,979
46798,8770,8771,409600,11525,2713
46799,8771,8772,409600,11526,1605
46800,8771,8772,409600,11526,2953
46801,8772,8773,409600,11527,577
46802,8772,8773,409600,11527,138
46803,8773,8759,409600,11528,1484
46804,8773,8759,409600,11528,1145
46805,8759,8760,409600,11511,1255
46806,8759,8760,409600,11511,2464
46807,8760,8774,409600,11529,786
46808,8760,8774,409600,11529,967
46809,8774,8775,409600,11530,2393
46810,8774,8775,409600,11530,751
46811,8775,8776,409600,11531,1838
46812,8775,8776,409600,11531,335
46813,8776,8777,409600,11532,2764
46814,8776,8777,409600,11532,2311
46815,8777,8759,409600,11533,1298
46816,8777,8759,409600,11533,1033
46817,8760,8761,409600,11512,130
46818,8760,8761,409600,11512,1684
46819,8761,8778,409600,11534,936
46820,8761,8778,409600,11534,2118
46821,8778,8779,409600,11535,1289
46822,8778,8779,409600,11535,1725
46823,8779,8780,409600,11536,1871
46824,8779,8780,409600,11536,37
46825,8780,8781,409600,11537,577
46826,8780,8781,409600,11537,226
46827,8781,8760,409600,11538,1920
46828,8781,8760,409600,11538,2603
46829,8760,8761,409600,11512,308
46830,8760,8761,409600,11512,1457
46831,8761,8782,409600,11539,810
46832,8761,8782,409600,11539,1881
46833,8782,8783,409600,11540,2292
46834,8782,8783,409600,11540,2692
46835,8783,8784,409600,11541,1146
46836,8783,8784,409600,11541,764
46837,8784,8785,409600,11542,228
46838,8784,8785,409600,11542,2816
46839,8785,8760,409600,11543,1421
46840,8785,8760,409600,11543,1473
46841,8761,8758,409600,11544,2798
46842,8761,8758,409600,11544,2660
46843,8758,8786,409600,11545,1429
46844,8758,8786,409600,11545,2947
46845,8786,8787,409600,11546,1381
46846,8786,8787,409600,11546,900
46847,8787,8788,409600,11547,2762
46848,8787,8788,409600,11547,1312
46849,8788,8789,409600,11548,1096
46850,8788,8789,409600,11548,1159
46851,8789,8761,409600,11549,150
46852,8789,8761,409600,11549,1846
46853,8761,8758,409600,11544,2117
46854,8761,8758,409600,11544,2903
46855,8758,8790,409600,11550,2433
46856,8758,8790,409600,11550,2778
46857,8790,8791,409600,11551,1695
46858,8790,8791,409600,11551,1870
46859,8791,8792,409600,11552,1919
46860,8791,8792,409600,11552,2864
46861,8792,8793,409600,11553,2064
46862,8792,8793,409600,11553,2155
46863,8793,8761,409600,11554,2206
46864,8793,8761,409600,11554,2410
46865,8464,8467,409600,11555,2934
46866,8464,8467,409600,11555,2992
46867,8464,8467,409600,11555,557
46868,8464,8467,409600,11555,436
46869,8464,8467,409600,11555,131
46870,8464,8467,409600,11555,161
46871,8464,8467,409600,11555,1868
46872,8464,8467,409600,11555,575
46873,8464,8467,409600,11555,2784
46874,8464,8467,409600,11555,2731
46875,8467,8794,409600,11556,40
46876,8467,8794,409600,11556,1138
46877,8467,8794,409600,11556,91
46878,8467,8794,409600,11556,2536
46879,8467,8794,409600,11556,1274
46880,8467,8794,409600,11556,2028
46881,8467,8794,409600,11556,281
46882,8467,8794,409600,11556,514
46883,8467,8794,409600,11556,714
46884,8467,8794,409600,11556,1211
46885,8794,8795,409600,11557,1651
46886,8794,8795,409600,11557,435
46887,8794,8795,409600,11557,2821
46888,8794,8795,409600,11557,1819
46889,8794,8795,409600,11557,1506
46890,8794,8795,409600,11557,2741
46891,8794,8795,409600,11557,2017
46892,8794,8795,409600,11557,2204
46893,8794,8795,409600,11557,2840
46894,8794,8795,409600,11557,66
46895,8795,8796,409600,11558,1147
46896,8795,8796,409600,11558,391
46897,8795,8796,409600,11558,97
46898,8795,8796,409600,11558,2845
46899,8795,8796,409600,11558,1275
46900,8795,8796,409600,11558,2263
46901,8795,8796,409600,11558,1754
46902,8795,8796,409600,11558,1677
46903,8795,8796,409600,11558,1983
46904,8795,8796,409600,11558,338
46905,8796,8797,409600,11559,2140
46906,8796,8797,409600,11559,1716
46907,8796,8797,409600,11559,1056
46908,8796,8797,409600,11559,1122
46909,8796,8797,409600,11559,613
46910,8796,8797,409600,11559,1778
46911,8796,8797,409600,11559,519
46912,8796,8797,409600,11559,1200
46913,8796,8797,409600,11559,1234
46914,8796,8797,409600,11559,2041
46915,8797,8464,409600,11560,245
46916,8797,8464,409600,11560,2852
46917,8797,8464,409600,11560,1062
46918,8797,8464,409600,11560,2308
46919,8797,8464,409600,11560,2250
46920,8797,8464,409600,11560,1700
46921,8797,8464,409600,11560,1928
46922,8797,8464,409600,11560,339
46923,8797,8464,409600,11560,473
46924,8797,8464,409600,11560,67
46925,8794,8795,409600,11557,484
46926,8794,8795,409600,11557,2059
46927,8795,8798,409600,11561,1900
46928,8795,8798,409600,11561,1912
46929,8798,8799,409600,11562,59
46930,8798,8799,409600,11562,948
46931,8799,8800,409600,11563,995
46932,8799,8800,409600,11563,646
46933,8800,8801,409600,11564,1339
46934,8800,8801,409600,11564,1900
46935,8801,8794,409600,11565,195
46936,8801,8794,409600,11565,2841
46937,8794,8795,409600,11557,1171
46938,8794,8795,409600,11557,2704
46939,8795,8802,409600,11566,1206
46940,8795,8802,409600,11566,921
46941,8802,8803,409600,11567,122
46942,8802,8803,409600,11567,1901
46943,8803,8804,409600,11568,1003
46944,8803,8804,409600,11568,554
46945,8804,8805,409600,11569,1264
46946,8804,8805,409600,11569,1543
46947,8805,8794,409600,11570,2703
46948,8805,8794,409600,11570,1736
46949,8795,8796,409600,11558,2174
46950,8795,8796,409600,11558,2322
46951,8796,8806,409600,11571,2516
46952,8796,8806,409600,11571,1980
46953,8806,8807,409600,11572,2695
46954,8806,8807,409600,11572,1053
46955,8807,8808,409600,11573,2463
46956,8807,8808,409600,11573,2785
46957,8808,8809,409600,11574,248
46958,8808,8809,409600,11574,878
46959,8809,8795,409600,11575,2620
46960,8809,8795,409600,11575,236
46961,8795,8796,409600,11558,1071
46962,8795,8796,409600,11558,935
46963,8796,8810,409600,11576,2105
46964,8796,8810,409600,11576,417
46965,8810,8811,409600,11577,1903
46966,8810,8811,409600,11577,1814
46967,8811,8812,409600,11578,2560
46968,8811,8812,409600,11578,2439
46969,8812,8813,409600,11579,2051
46970,8812,8813,409600,11579,2419
46971,8813,8795,409600,11580,2351
46972,8813,8795,409600,11580,587
46973,8796,8797,409600,11559,1072
46974,8796,8797,409600,11559,1657
46975,8797,8814,409600,11581,2352
46976,8797,8814,409600,11581,661
46977,8814,8815,409600,11582,1164
46978,8814,8815,409600,11582,1916
46979,8815,8816,409600,11583,94
46980,8815,8816,409600,11583,1160
46981,8816,8817,409600,11584,2163
46982,8816,8817,409600,11584,499
46983,8817,8796,409600,11585,434
46984,8817,8796,409600,11585,2788
46985,8796,8797,409600,11559,787
46986,8796,8797,409600,11559,245
46987,8797,8818,409600,11586,384
46988,8797,8818,409600,11586,2098
46989,8818,8819,409600,11587,1747
46990,8818,8819,409600,11587,1184
46991,8819,8820,409600,11588,1006
46992,8819,8820,409600,11588,559
46993,8820,8821,409600,11589,1016
46994,8820,8821,409600,11589,345
46995,8821,8796,409600,11590,1085
46996,8821,8796,409600,11590,1466
46997,8797,8794,409600,11591,2826
46998,8797,8794,409600,11591,1555
46999,8794,8822,409600,11592,1525
47000,8794,8822,409600,11592,399
47001,8822,8823,409600,11593,2092
47002,8822,8823,409600,11593,513
47003,8823,8824,409600,11594,683
47004,8823,8824,409600,11594,1902
47005,8824,8825,409600,11595,1507
47006,8824,8825,409600,11595,2438
47007,8825,8797,409600,11596,333
47008,8825,8797,409600,11596,1947
47009,8797,8794,409600,11591,235
47010,8797,8794,409600,11591,91
47011,8794,8826,409600,11597,1009
47012,8794,8826,409600,11597,1113
47013,8826,8827,409600,11598,994
47014,8826,8827,409600,11598,1888
47015,8827,8828,409600,11599,1112
47016,8827,8828,409600,11599,813
47017,8828,8829,409600,11600,2988
47018,8828,8829,409600,11600,636
47019,8829,8797,409600,11601,1453
47020,8829,8797,409600,11601,1564
47021,8469,8464,409600,11602,119
47022,8469,8464,409600,11602,2824
47023,8469,8464,409600,11602,1357
47024,8469,8464,409600,11602,863
47025,8469,8464,409600,11602,1559
47026,8469,8464,409600,11602,568
47027,8469,8464,409600,11602,1294
47028,8469,8464,409600,11602,377
47029,8469,8464,409600,11602,2662
47030,8469,8464,409600,11602,2754
47031,8464,8830,409600,11603,637
47032,8464,8830,409600,11603,844
47033,8464,8830,409600,11603,508
47034,8464,8830,409600,11603,302
47035,8464,8830,409600,11603,1381
47036,8464,8830,409600,11603,1059
47037,8464,8830,409600,11603,450
47038,8464,8830,409600,11603,2612
47039,8464,8830,409600,11603,275
47040,8464,8830,409600,11603,468
47041,8830,8831,409600,11604,2427
47042,8830,8831,409600,11604,113
47043,8830,8831,409600,11604,2624
47044,8830,8831,409600,11604,566
47045,8830,8831,409600,11604,116
47046,8830,8831,409600,11604,1556
47047,8830,8831,409600,11604,50
47048,8830,8831,409600,11604,2005
47049,8830,8831,409600,11604,422
47050,8830,8831,409600,11604,1018
47051,8831,8832,409600,11605,1649
47052,8831,8832,409600,11605,2663
47053,8831,8832,409600,11605,2391
47054,8831,8832,409600,11605,838
47055,8831,8832,409600,11605,219
47056,8831,8832,409600,11605,138
47057,8831,8832,409600,11605,1479
47058,8831,8832,409600,11605,529
47059,8831,8832,409600,11605,726
47060,8831,8832,409600,11605,311
47061,8832,8833,409600,11606,2767
47062,8832,8833,409600,11606,1269
47063,8832,8833,409600,11606,1087
47064,8832,8833,409600,11606,674
47065,8832,8833,409600,11606,2652
47066,8832,8833,409600,11606,1739
47067,8832,8833,409600,11606,1795
47068,8832,8833,409600,11606,2681
47069,8832,8833,409600,11606,1003
47070,8832,8833,409600,11606,1500
47071,8833,8469,409600,11607,822
47072,8833,8469,409600,11607,2298
47073,8833,8469,409600,11607,1090
47074,8833,8469,409600,11607,2746
47075,8833,8469,409600,11607,560
47076,8833,8469,409600,11607,1297
47077,8833,8469,409600,11607,1741
47078,8833,8469,409600,11607,494
47079,8833,8469,409600,11607,509
47080,8833,8469,409600,11607,1679
47081,8830,8831,409600,11604,448
47082,8830,8831,409600,11604,2810
47083,8831,8834,409600,11608,1283
47084,8831,8834,409600,11608,2739
47085,8834,8835,409600,11609,2547
47086,8834,8835,409600,11609,2341
47087,8835,8836,409600,11610,2933
47088,8835,8836,409600,11610,2506
47089,8836,8837,409600,11611,1277
47090,8836,8837,409600,11611,1109
47091,8837,8830,409600,11612,583
47092,8837,8830,409600,11612,1695
47093,8830,8831,409600,11604,2877
47094,8830,8831,409600,11604,352
47095,8831,8838,409600,11613,2190
47096,8831,8838,409600,11613,1130
47097,8838,8839,409600,11614,1352
47098,8838,8839,409600,11614,1291
47099,8839,8840,409600,11615,861
47100,8839,8840,409600,11615,1799
47101,8840,8841,409600,11616,1300
47102,8840,8841,409600,11616,2195
47103,8841,8830,409600,11617,634
47104,8841,8830,409600,11617,1647
47105,8831,8832,409600,11605,2173
47106,8831,8832,409600,11605,524
47107,8832,8842,409600,11618,2951
47108,8832,8842,409600,11618,2629
47109,8842,8843,409600,11619,2562
47110,8842,8843,409600,11619,1513
47111,8843,8844,409600,11620,248
47112,8843,8844,409600,11620,2189
47113,8844,8845,409600,11621,439
47114,8844,8845,409600,11621,1107
47115,8845,8831,409600,11622,2509
47116,8845,8831,409600,11622,2380
47117,8831,8832,409600,11605,2693
47118,8831,8832,409600,11605,1276
47119,8832,8846,409600,11623,131
47120,8832,8846,409600,11623,752
47121,8846,8847,409600,11624,787
47122,8846,8847,409600,11624,550
47123,8847,8848,409600,11625,801
47124,8847,8848,409600,11625,1425
47125,8848,8849,409600,11626,2276
47126,8848,8849,409600,11626,1520
47127,8849,8831,409600,11627,2432
47128,8849,8831,409600,11627,945
47129,8832,8833,409600,11606,1427
47130,8832,8833,409600,11606,2096
47131,8833,8850,409600,11628,232
47132,8833,8850,409600,11628,2844
47133,8850,8851,409600,11629,847
47134,8850,8851,409600,11629,2745
47135,8851,8852,409600,11630,2577
47136,8851,8852,409600,11630,1368
47137,8852,8853,409600,11631,2644
47138,8852,8853,409600,11631,705
47139,8853,8832,409600,11632,2083
47140,8853,8832,409600,11632,2124
47141,8832,8833,409600,11606,126
47142,8832,8833,409600,11606,1379
47143,8833,8854,409600,11633,117
47144,8833,8854,409600,11633,2033
47145,8854,8855,409600,11634,1297
47146,8854,8855,409600,11634,189
47147,8855,8856,409600,11635,2039
47148,8855,8856,409600,11635,2936
47149,8856,8857,409600,11636,2729
47150,8856,8857,409600,11636,2085
47151,8857,8832,409600,11637,363
47152,8857,8832,409600,11637,2402
47153,8833,8830,409600,11638,2813
47154,8833,8830,409600,11638,2585
47155,8830,8858,409600,11639,1850
47156,8830,8858,409600,11639,870
47157,8858,8859,409600,11640,1480
47158,8858,8859,409600,11640,1064
47159,8859,8860,409600,11641,1210
47160,8859,8860,409600,11641,541
47161,8860,8861,409600,11642,1469
47162,8860,8861,409600,11642,743
47163,8861,8833,409600,11643,1151
47164,8861,8833,409600,11643,2885
47165,8833,8830,409600,11638,2875
47166,8833,8830,409600,11638,1941
47167,8830,8862,409600,11644,2019
47168,8830,8862,409600,11644,2004
47169,8862,8863,409600,11645,1979
47170,8862,8863,409600,11645,1039
47171,8863,8864,409600,11646,1171
47172,8863,8864,409600,11646,1123
47173,8864,8865,409600,11647,2319
47174,8864,8865,409600,11647,1602
47175,8865,8833,409600,11648,1086
47176,8865,8833,409600,11648,2408
47177,8465,8462,409600,11138,1256
47178,8465,8462,409600,11138,1752
47179,8465,8462,409600,11138,1159
47180,8465,8462,409600,11138,219
47181,8465,8462,409600,11138,202
47182,8465,8462,409600,11138,1783
47183,8465,8462,409600,11138,38
47184,8465,8462,409600,11138,1586
47185,8465,8462,409600,11138,2330
47186,8465,8462,409600,11138,2182
47187,8462,8866,409600,11649,2096
47188,8462,8866,409600,11649,558
47189,8462,8866,409600,11649,1601
47190,8462,8866,409600,11649,1222
47191,8462,8866,409600,11649,2240
47192,8462,8866,409600,11649,1782
47193,8462,8866,409600,11649,518
47194,8462,8866,409600,11649,2753
47195,8462,8866,409600,11649,1876
47196,8462,8866,409600,11649,1494
47197,8866,8867,409600,11650,1498
47198,8866,8867,409600,11650,854
47199,8866,8867,409600,11650,2038
47200,8866,8867,409600,11650,1897
47201,8866,8867,409600,11650,2434
47202,8866,8867,409600,11650,936
47203,8866,8867,409600,11650,2306
47204,8866,8867,409600,11650,1443
47205,8866,8867,409600,11650,2671
47206,8866,8867,409600,11650,1191
47207,8867,8868,409600,11651,2678
47208,8867,8868,409600,11651,1558
47209,8867,8868,409600,11651,87
47210,8867,8868,409600,11651,2390
47211,8867,8868,409600,11651,415
47212,8867,8868,409600,11651,575
47213,8867,8868,409600,11651,499
47214,8867,8868,409600,11651,93
47215,8867,8868,409600,11651,1044
47216,8867,8868,409600,11651,102
47217,8868,8869,409600,11652,1919
47218,8868,8869,409600,11652,646
47219,8868,8869,409600,11652,1479
47220,8868,8869,409600,11652,1040
47221,8868,8869,409600,11652,1453
47222,8868,8869,409600,11652,2997
47223,8868,8869,409600,11652,814
47224,8868,8869,409600,11652,2473
47225,8868,8869,409600,11652,1785
47226,8868,8869,409600,11652,181
47227,8869,8465,409600,11653,382
47228,8869,8465,409600,11653,1781
47229,8869,8465,409600,11653,250
47230,8869,8465,409600,11653,2352
47231,8869,8465,409600,11653,2519
47232,8869,8465,409600,11653,914
47233,8869,8465,409600,11653,581
47234,8869,8465,409600,11653,2592
47235,8869,8465,409600,11653,1038
47236,8869,8465,409600,11653,1922
47237,8866,8867,409600,11650,130
47238,8866,8867,409600,11650,1806
47239,8867,8870,409600,11654,2311
47240,8867,8870,409600,11654,590
47241,8870,8871,409600,11655,1629
47242,8870,8871,409600,11655,560
47243,8871,8872,409600,11656,1479
47244,8871,8872,409600,11656,2740
47245,8872,8873,409600,11657,429
47246,8872,8873,409600,11657,2897
47247,8873,8866,409600,11658,1956
47248,8873,8866,409600,11658,1218
47249,8866,8867,409600,11650,827
47250,8866,8867,409600,11650,512
47251,8867,8874,409600,11659,2811
47252,8867,8874,409600,11659,1617
47253,8874,8875,409600,11660,235
47254,8874,8875,409600,11660,894
47255,8875,8876,409600,11661,542
47256,8875,8876,409600,11661,1525
47257,8876,8877,409600,11662,243
47258,8876,8877,409600,11662,2661
47259,8877,8866,409600,11663,949
47260,8877,8866,409600,11663,2789
47261,8867,8868,409600,11651,2839
47262,8867,8868,409600,11651,2397
47263,8868,8878,409600,11664,1220
47264,8868,8878,409600,11664,1012
47265,8878,8879,409600,11665,2763
47266,8878,8879,409600,11665,2602
47267,8879,8880,409600,11666,2450
47268,8879,8880,409600,11666,2085
47269,8880,8881,409600,11667,2178
47270,8880,8881,409600,11667,1062
47271,8881,8867,409600,11668,1098
47272,8881,8867,409600,11668,636
47273,8867,8868,409600,11651,1886
47274,8867,8868,409600,11651,2283
47275,8868,8882,409600,11669,2350
47276,8868,8882,409600,11669,1467
47277,8882,8883,409600,11670,639
47278,8882,8883,409600,11670,2811
47279,8883,8884,409600,11671,997
47280,8883,8884,409600,11671,1753
47281,8884,8885,409600,11672,374
