id,src,dst,bw,srlg,distance
63242,8255,8259,409600,28524,57
63243,8255,8253,409600,28525,14
63244,8255,8235,409600,28526,27
63245,8255,8225,409600,28527,36
63246,8255,8236,409600,28528,31
63247,8255,8261,409600,28529,35
63248,8259,8253,409600,28530,38
63249,8259,8235,409600,28531,40
63250,8259,8225,409600,28532,54
63251,8259,8236,409600,28533,27
63252,8253,8235,409600,28534,29
63253,8253,8225,409600,28535,55
63254,8253,8236,409600,28536,41
63255,8253,8212,409600,28537,16
63256,8253,8272,409600,28538,49
63257,8253,8260,409600,28539,18
63258,8253,8237,409600,28540,15
63259,8235,8212,409600,28541,58
63260,8235,8266,409600,28542,53
63261,8235,8225,409600,28543,24
63262,8235,8236,409600,28544,39
63263,8225,8236,409600,28545,15
63264,8225,8215,409600,28546,4
63265,8225,8241,409600,28547,29
63266,8225,8254,409600,28548,51
63267,8225,8256,409600,28549,20
63268,8236,8241,409600,28550,30
63269,8236,8254,409600,28551,22
63270,8236,8256,409600,28552,2
63271,8223,8238,409600,28553,8
63272,8223,8217,409600,28554,2
63273,8223,8233,409600,28555,8
63274,8223,8265,409600,28556,45
63275,8223,8263,409600,28557,58
63276,8223,8215,409600,28558,4
63277,8265,8238,409600,28559,17
63278,8265,8217,409600,28560,12
63279,8265,8233,409600,28561,14
63280,8265,8250,409600,28562,46
63281,8265,8269,409600,28563,7
63282,8265,8257,409600,28564,1
63283,8265,8231,409600,28565,8
63284,8265,8222,409600,28566,7
63285,8238,8269,409600,28567,51
63286,8238,8257,409600,28568,14
63287,8238,8240,409600,28569,31
63288,8238,8219,409600,28570,49
63289,8217,8233,409600,28571,11
63290,8217,8263,409600,28572,49
63291,8217,8221,409600,28573,45
63292,8217,8250,409600,28574,58
63293,8217,8261,409600,28575,10
63294,8217,8215,409600,28576,50
63295,8233,8250,409600,28577,3
63296,8233,8219,409600,28578,4
63297,8233,8263,409600,28579,11
63298,8215,8263,409600,28580,7
63299,8215,8221,409600,28581,29
63300,8215,8261,409600,28582,54
63301,8215,8252,409600,28583,10
63302,8263,8221,409600,28584,26
63303,8221,8261,409600,28585,37
63304,8221,8282,409600,28586,27
63305,8221,8293,409600,28587,2
63306,8221,8290,409600,28588,63
63307,8250,8218,409600,28589,33
63308,8250,8240,409600,28590,40
63309,8269,8257,409600,28591,40
63310,8269,8240,409600,28592,33
63311,8269,8271,409600,28593,63
63312,8269,8231,409600,28594,44
63313,8269,8258,409600,28595,37
63314,8257,8240,409600,28596,51
63315,8257,8231,409600,28597,12
63316,8257,8258,409600,28598,9
63317,8257,8244,409600,28599,5
63318,8257,8222,409600,28600,20
63319,8212,8272,409600,28601,43
63320,8212,8260,409600,28602,47
63321,8212,8241,409600,28603,48
63322,8212,8228,409600,28604,7
63323,8212,8261,409600,28605,26
63324,8261,8272,409600,28606,35
63325,8261,8260,409600,28607,33
63326,8272,8260,409600,28608,3
63327,8272,8228,409600,28609,37
63328,8272,8282,409600,28610,59
63329,8272,8293,409600,28611,16
63330,8272,8290,409600,28612,3
63331,8260,8228,409600,28613,49
63332,8260,8282,409600,28614,59
63333,8260,8293,409600,28615,53
63334,8260,8290,409600,28616,62
63335,8241,8254,409600,28617,10
63336,8241,8228,409600,28618,15
63337,8241,8256,409600,28619,24
63338,8241,8252,409600,28620,4
63339,8241,8267,409600,28621,57
63340,8254,8256,409600,28622,21
63341,8254,8267,409600,28623,59
63342,8254,8214,409600,28624,24
63343,8254,8252,409600,28625,47
63344,8254,8228,409600,28626,31
63345,8254,8270,409600,28627,19
63346,8228,8232,409600,28628,62
63347,8228,8266,409600,28629,18
63348,8228,8267,409600,28630,15
63349,8256,8252,409600,28631,13
63350,8256,8270,409600,28632,22
63351,8256,8214,409600,28633,9
63352,8256,8230,409600,28634,42
63353,8256,8267,409600,28635,42
63354,8256,8282,409600,28636,11
63355,8256,8293,409600,28637,5
63356,8256,8290,409600,28638,12
63357,8252,8267,409600,28639,53
63358,8252,8270,409600,28640,40
63359,8252,8214,409600,28641,10
63360,8252,8230,409600,28642,1
63361,8252,8262,409600,28643,52
63362,8252,8237,409600,28644,24
63363,8267,8270,409600,28645,61
63364,8267,8262,409600,28646,8
63365,8267,8237,409600,28647,22
63366,8267,8266,409600,28648,59
63367,8267,8232,409600,28649,46
63368,8270,8262,409600,28650,28
63369,8270,8237,409600,28651,58
63370,8270,8232,409600,28652,15
63371,8270,8230,409600,28653,62
63372,8270,8214,409600,28654,34
63373,8214,8230,409600,28655,14
63374,8214,8262,409600,28656,55
63375,8230,8262,409600,28657,9
63376,8230,8282,409600,28658,24
63377,8230,8293,409600,28659,63
63378,8230,8290,409600,28660,56
63379,8262,8237,409600,28661,48
63380,8262,8232,409600,28662,61
63381,8237,8232,409600,28663,20
63382,8237,8246,409600,28664,38
63383,8232,8246,409600,28665,12
63384,8240,8231,409600,28666,14
63385,8266,8246,409600,28667,4
63386,8231,8258,409600,28668,62
63387,8231,8244,409600,28669,52
63388,8231,8218,409600,28670,28
63389,8231,8234,409600,28671,27
63390,8231,8248,409600,28672,11
63391,8231,8227,409600,28673,30
63392,8231,8245,409600,28674,7
63393,8258,8244,409600,28675,22
63394,8258,8218,409600,28676,64
63395,8244,8234,409600,28677,17
63396,8244,8282,409600,28678,64
63397,8244,8293,409600,28679,30
63398,8244,8290,409600,28680,30
63399,8218,8234,409600,28681,21
63400,8218,8247,409600,28682,51
63401,8218,8248,409600,28683,38
63402,8218,8226,409600,28684,12
63403,8234,8247,409600,28685,16
63404,8234,8248,409600,28686,22
63405,8234,8273,409600,28687,8
63406,8234,8226,409600,28688,41
63407,8234,8264,409600,28689,5
63408,8247,8226,409600,28690,55
63409,8248,8219,409600,28691,36
63410,8248,8273,409600,28692,12
63411,8248,8226,409600,28693,33
63412,8248,8220,409600,28694,23
63413,8248,8229,409600,28695,55
63414,8248,8264,409600,28696,39
63415,8219,8222,409600,28697,37
63416,8219,8227,409600,28698,16
63417,8219,8273,409600,28699,19
63418,8219,8245,409600,28700,58
63419,8222,8227,409600,28701,4
63420,8227,8220,409600,28702,26
63421,8273,8245,409600,28703,47
63422,8273,8220,409600,28704,40
63423,8226,8220,409600,28705,47
63424,8226,8264,409600,28706,17
63425,8226,8229,409600,28707,61
63426,8245,8264,409600,28708,47
63427,8220,8229,409600,28709,14
63428,8220,8264,409600,28710,64
63429,8264,8229,409600,28711,41
63430,8264,8282,409600,28712,60
63431,8264,8293,409600,28713,20
63432,8264,8290,409600,28714,36
63433,8229,8282,409600,28715,58
63434,8229,8293,409600,28716,4
63435,8229,8290,409600,28717,62
63436,8292,8275,409600,28718,27
63437,8292,8298,409600,28719,58
63438,8292,8294,409600,28720,46
63439,8292,8286,409600,28721,25
63440,8292,8282,409600,28722,32
63441,8292,8276,409600,28723,36
63442,8292,8295,409600,28724,22
63443,8292,8279,409600,28725,29
63444,8292,8277,409600,28726,20
63445,8292,8280,409600,28727,2
63446,8292,8289,409600,28728,24
63447,8275,8298,409600,28729,22
63448,8275,8294,409600,28730,56
63449,8275,8286,409600,28731,13
63450,8275,8289,409600,28732,28
63451,8275,8282,409600,28733,11
63452,8275,8284,409600,28734,36
63453,8275,8278,409600,28735,48
63454,8275,8283,409600,28736,50
63455,8275,8299,409600,28737,48
63456,8275,8276,409600,28738,11
63457,8275,8295,409600,28739,62
63458,8275,8279,409600,28740,55
63459,8275,8277,409600,28741,47
63460,8275,8287,409600,28742,58
63461,8275,8293,409600,28743,40
63462,8298,8294,409600,28744,18
63463,8298,8286,409600,28745,37
63464,8298,8289,409600,28746,53
63465,8298,8282,409600,28747,23
63466,8298,8293,409600,28748,26
63467,8298,8276,409600,28749,5
63468,8298,8295,409600,28750,31
63469,8298,8279,409600,28751,28
63470,8298,8284,409600,28752,34
63471,8298,8278,409600,28753,5
63472,8298,8283,409600,28754,31
63473,8294,8286,409600,28755,23
63474,8294,8289,409600,28756,24
63475,8294,8285,409600,28757,2
63476,8294,8280,409600,28758,21
63477,8294,8278,409600,28759,54
63478,8294,8295,409600,28760,19
63479,8286,8289,409600,28761,51
63480,8286,8284,409600,28762,24
63481,8286,8293,409600,28763,12
63482,8286,8295,409600,28764,58
63483,8286,8288,409600,28765,19
63484,8289,8282,409600,28766,62
63485,8289,8284,409600,28767,32
63486,8289,8293,409600,28768,64
63487,8289,8278,409600,28769,37
63488,8289,8283,409600,28770,1
63489,8289,8299,409600,28771,35
63490,8289,8285,409600,28772,15
63491,8282,8284,409600,28773,19
63492,8282,8276,409600,28774,39
63493,8282,8293,409600,28775,23
63494,8282,8336,409600,28776,54
63495,8282,8328,409600,28777,18
63496,8282,8332,409600,28778,64
63497,8284,8293,409600,28779,48
63498,8284,8278,409600,28780,36
63499,8284,8283,409600,28781,5
63500,8284,8299,409600,28782,49
63501,8284,8285,409600,28783,60
63502,8293,8278,409600,28784,26
63503,8293,8285,409600,28785,18
63504,8293,8299,409600,28786,11
63505,8293,8283,409600,28787,14
63506,8293,8336,409600,28788,2
63507,8293,8328,409600,28789,63
63508,8293,8332,409600,28790,63
63509,8278,8283,409600,28791,38
63510,8278,8285,409600,28792,21
63511,8278,8299,409600,28793,17
63512,8278,8279,409600,28794,26
63513,8283,8285,409600,28795,35
63514,8283,8299,409600,28796,42
63515,8285,8299,409600,28797,24
63516,8276,8277,409600,28798,42
63517,8276,8280,409600,28799,41
63518,8276,8279,409600,28800,14
63519,8295,8280,409600,28801,47
63520,8295,8281,409600,28802,46
63521,8295,8288,409600,28803,6
63522,8295,8291,409600,28804,17
63523,8279,8277,409600,28805,14
63524,8279,8288,409600,28806,49
63525,8279,8291,409600,28807,63
63526,8279,8290,409600,28808,2
63527,8279,8287,409600,28809,28
63528,8277,8288,409600,28810,11
63529,8277,8281,409600,28811,25
63530,8277,8290,409600,28812,47
63531,8277,8287,409600,28813,36
63532,8280,8288,409600,28814,31
63533,8280,8281,409600,28815,37
63534,8280,8291,409600,28816,22
63535,8280,8296,409600,28817,20
63536,8288,8281,409600,28818,3
63537,8288,8291,409600,28819,21
63538,8288,8290,409600,28820,60
63539,8288,8296,409600,28821,56
63540,8288,8287,409600,28822,53
63541,8288,8297,409600,28823,63
63542,8281,8291,409600,28824,26
63543,8281,8296,409600,28825,56
63544,8281,8297,409600,28826,51
63545,8281,8336,409600,28827,56
63546,8281,8328,409600,28828,5
63547,8281,8332,409600,28829,53
63548,8291,8290,409600,28830,48
63549,8291,8296,409600,28831,40
63550,8291,8297,409600,28832,1
63551,8290,8287,409600,28833,19
63552,8290,8297,409600,28834,44
63553,8290,8336,409600,28835,57
63554,8290,8328,409600,28836,40
63555,8290,8332,409600,28837,48
63556,8296,8297,409600,28838,3
63557,8287,8297,409600,28839,45
63558,8297,8336,409600,28840,3
63559,8297,8328,409600,28841,27
63560,8297,8332,409600,28842,60
63561,8306,8311,409600,28843,64
63562,8306,8335,409600,28844,43
63563,8306,8334,409600,28845,29
63564,8306,8312,409600,28846,54
63565,8306,8302,409600,28847,26
63566,8306,8303,409600,28848,60
63567,8306,8313,409600,28849,7
63568,8306,8320,409600,28850,54
63569,8306,8319,409600,28851,24
63570,8306,8337,409600,28852,4
63571,8306,8340,409600,28853,19
63572,8311,8335,409600,28854,17
63573,8311,8334,409600,28855,52
63574,8311,8302,409600,28856,26
63575,8311,8303,409600,28857,49
63576,8311,8313,409600,28858,14
63577,8311,8325,409600,28859,61
63578,8311,8316,409600,28860,48
63579,8311,8321,409600,28861,37
63580,8311,8320,409600,28862,48
63581,8311,8310,409600,28863,56
63582,8311,8326,409600,28864,26
63583,8311,8339,409600,28865,1
63584,8311,8337,409600,28866,58
63585,8335,8334,409600,28867,52
63586,8335,8312,409600,28868,40
63587,8335,8327,409600,28869,26
63588,8334,8312,409600,28870,29
63589,8334,8333,409600,28871,63
63590,8334,8343,409600,28872,49
63591,8312,8302,409600,28873,35
63592,8312,8343,409600,28874,32
63593,8312,8337,409600,28875,7
63594,8302,8303,409600,28876,12
63595,8302,8325,409600,28877,56
63596,8302,8316,409600,28878,11
63597,8302,8320,409600,28879,27
63598,8302,8333,409600,28880,31
63599,8302,8341,409600,28881,57
63600,8302,8340,409600,28882,27
63601,8303,8313,409600,28883,49
63602,8303,8325,409600,28884,5
63603,8303,8321,409600,28885,43
63604,8303,8333,409600,28886,9
63605,8303,8326,409600,28887,18
63606,8303,8316,409600,28888,35
63607,8313,8321,409600,28889,16
63608,8313,8310,409600,28890,23
63609,8313,8327,409600,28891,3
63610,8313,8325,409600,28892,44
63611,8325,8316,409600,28893,39
63612,8325,8321,409600,28894,59
63613,8321,8310,409600,28895,52
63614,8321,8348,409600,28896,28
63615,8321,8351,409600,28897,44
63616,8321,8362,409600,28898,57
63617,8320,8314,409600,28899,15
63618,8320,8322,409600,28900,30
63619,8310,8326,409600,28901,30
63620,8310,8319,409600,28902,2
63621,8310,8315,409600,28903,28
63622,8333,8314,409600,28904,7
63623,8333,8340,409600,28905,19
63624,8326,8343,409600,28906,60
63625,8326,8338,409600,28907,64
63626,8326,8319,409600,28908,30
63627,8326,8315,409600,28909,29
63628,8326,8342,409600,28910,38
63629,8326,8339,409600,28911,16
63630,8326,8327,409600,28912,16
63631,8343,8327,409600,28913,64
63632,8343,8339,409600,28914,32
63633,8343,8308,409600,28915,64
63634,8343,8301,409600,28916,12
63635,8343,8336,409600,28917,32
63636,8343,8338,409600,28918,19
63637,8343,8328,409600,28919,34
63638,8327,8339,409600,28920,61
63639,8327,8338,409600,28921,40
63640,8327,8315,409600,28922,27
63641,8327,8308,409600,28923,39
63642,8327,8336,409600,28924,61
63643,8327,8332,409600,28925,41
63644,8327,8301,409600,28926,57
63645,8327,8328,409600,28927,22
63646,8339,8338,409600,28928,24
63647,8339,8308,409600,28929,14
63648,8339,8332,409600,28930,30
63649,8339,8315,409600,28931,63
63650,8339,8328,409600,28932,4
63651,8339,8336,409600,28933,33
63652,8339,8301,409600,28934,36
63653,8338,8315,409600,28935,29
63654,8338,8301,409600,28936,24
63655,8338,8328,409600,28937,16
63656,8338,8332,409600,28938,42
63657,8338,8342,409600,28939,11
63658,8338,8319,409600,28940,33
63659,8319,8315,409600,28941,40
63660,8319,8342,409600,28942,33
63661,8315,8342,409600,28943,58
63662,8315,8332,409600,28944,57
63663,8308,8301,409600,28945,47
63664,8308,8336,409600,28946,14
63665,8308,8328,409600,28947,51
63666,8301,8336,409600,28948,10
63667,8301,8328,409600,28949,60
63668,8301,8332,409600,28950,40
63669,8336,8328,409600,28951,46
63670,8336,8332,409600,28952,33
63671,8336,8348,409600,28953,57
63672,8336,8351,409600,28954,2
63673,8336,8362,409600,28955,3
63674,8328,8332,409600,28956,27
63675,8328,8348,409600,28957,6
63676,8328,8351,409600,28958,63
63677,8328,8362,409600,28959,13
63678,8332,8348,409600,28960,11
63679,8332,8351,409600,28961,30
63680,8332,8362,409600,28962,42
63681,8337,8314,409600,28963,34
63682,8337,8341,409600,28964,3
63683,8337,8317,409600,28965,47
63684,8314,8341,409600,28966,47
63685,8314,8322,409600,28967,30
63686,8314,8317,409600,28968,25
63687,8314,8323,409600,28969,57
63688,8314,8309,409600,28970,29
63689,8314,8324,409600,28971,40
63690,8341,8322,409600,28972,21
63691,8341,8317,409600,28973,19
63692,8341,8329,409600,28974,19
63693,8341,8323,409600,28975,43
63694,8341,8309,409600,28976,18
63695,8340,8329,409600,28977,64
63696,8340,8330,409600,28978,64
63697,8340,8305,409600,28979,16
63698,8340,8322,409600,28980,12
63699,8322,8317,409600,28981,32
63700,8322,8329,409600,28982,27
63701,8322,8323,409600,28983,57
63702,8322,8305,409600,28984,18
63703,8322,8318,409600,28985,27
63704,8322,8309,409600,28986,40
63705,8317,8309,409600,28987,22
63706,8317,8323,409600,28988,49
63707,8317,8348,409600,28989,55
63708,8317,8351,409600,28990,60
63709,8317,8362,409600,28991,28
63710,8329,8330,409600,28992,48
63711,8329,8305,409600,28993,32
63712,8329,8318,409600,28994,55
63713,8323,8330,409600,28995,44
63714,8323,8331,409600,28996,39
63715,8323,8309,409600,28997,7
63716,8323,8305,409600,28998,41
63717,8309,8307,409600,28999,15
63718,8309,8324,409600,29000,53
63719,8309,8348,409600,29001,34
63720,8309,8351,409600,29002,59
63721,8309,8362,409600,29003,12
63722,8330,8304,409600,29004,7
63723,8330,8348,409600,29005,26
63724,8330,8351,409600,29006,30
63725,8330,8362,409600,29007,9
63726,8305,8318,409600,29008,4
63727,8305,8324,409600,29009,22
63728,8305,8331,409600,29010,52
63729,8305,8304,409600,29011,45
63730,8318,8324,409600,29012,7
63731,8318,8331,409600,29013,59
63732,8318,8304,409600,29014,25
63733,8318,8348,409600,29015,36
63734,8318,8351,409600,29016,7
63735,8318,8362,409600,29017,39
63736,8324,8307,409600,29018,21
63737,8324,8331,409600,29019,54
63738,8331,8307,409600,29020,63
63739,8304,8348,409600,29021,39
63740,8304,8351,409600,29022,35
63741,8304,8362,409600,29023,7
63742,8364,8352,409600,29024,54
63743,8364,8356,409600,29025,32
63744,8364,8354,409600,29026,5
63745,8364,8349,409600,29027,23
63746,8364,8355,409600,29028,21
63747,8352,8356,409600,29029,18
63748,8352,8357,409600,29030,15
63749,8352,8345,409600,29031,51
63750,8352,8354,409600,29032,2
63751,8352,8370,409600,29033,56
63752,8352,8360,409600,29034,24
63753,8356,8357,409600,29035,3
63754,8356,8367,409600,29036,15
63755,8356,8368,409600,29037,61
63756,8356,8345,409600,29038,49
63757,8357,8345,409600,29039,35
63758,8357,8367,409600,29040,54
63759,8357,8361,409600,29041,51
63760,8357,8362,409600,29042,33
63761,8345,8362,409600,29043,28
63762,8345,8361,409600,29044,17
63763,8367,8361,409600,29045,31
63764,8367,8353,409600,29046,25
63765,8361,8362,409600,29047,48
63766,8361,8353,409600,29048,61
63767,8361,8358,409600,29049,15
63768,8361,8389,409600,29050,5
63769,8361,8380,409600,29051,54
63770,8361,8390,409600,29052,18
63771,8362,8389,409600,29053,58
63772,8362,8380,409600,29054,2
63773,8362,8390,409600,29055,20
63774,8353,8358,409600,29056,26
63775,8353,8366,409600,29057,35
63776,8354,8370,409600,29058,3
63777,8354,8347,409600,29059,47
63778,8354,8349,409600,29060,35
63779,8358,8360,409600,29061,21
63780,8358,8369,409600,29062,10
63781,8370,8347,409600,29063,20
63782,8370,8355,409600,29064,4
63783,8360,8369,409600,29065,40
63784,8360,8389,409600,29066,15
63785,8360,8380,409600,29067,38
63786,8360,8390,409600,29068,34
63787,8369,8389,409600,29069,3
63788,8369,8380,409600,29070,33
63789,8369,8390,409600,29071,9
63790,8349,8366,409600,29072,61
63791,8355,8368,409600,29073,64
63792,8355,8363,409600,29074,49
63793,8355,8359,409600,29075,50
63794,8368,8363,409600,29076,50
63795,8368,8350,409600,29077,13
63796,8368,8348,409600,29078,30
63797,8363,8350,409600,29079,13
63798,8350,8348,409600,29080,2
63799,8350,8359,409600,29081,32
63800,8350,8365,409600,29082,4
63801,8350,8346,409600,29083,57
63802,8350,8351,409600,29084,27
63803,8348,8365,409600,29085,15
63804,8348,8389,409600,29086,62
63805,8348,8380,409600,29087,57
63806,8348,8404,409600,29088,45
63807,8365,8346,409600,29089,42
63808,8365,8351,409600,29090,6
63809,8351,8389,409600,29091,22
63810,8351,8380,409600,29092,6
63811,8351,8404,409600,29093,41
63812,8384,8402,409600,29094,36
63813,8384,8428,409600,29095,63
63814,8384,8411,409600,29096,42
63815,8384,8409,409600,29097,62
63816,8384,8383,409600,29098,33
63817,8384,8425,409600,29099,31
63818,8384,8421,409600,29100,47
63819,8384,8432,409600,29101,45
63820,8384,8418,409600,29102,16
63821,8402,8428,409600,29103,52
63822,8402,8411,409600,29104,35
63823,8402,8409,409600,29105,36
63824,8402,8373,409600,29106,3
63825,8402,8415,409600,29107,36
63826,8402,8413,409600,29108,19
63827,8402,8383,409600,29109,8
63828,8402,8425,409600,29110,38
63829,8402,8375,409600,29111,27
63830,8402,8381,409600,29112,39
63831,8402,8429,409600,29113,58
63832,8402,8400,409600,29114,20
63833,8402,8431,409600,29115,32
63834,8428,8411,409600,29116,16
63835,8428,8409,409600,29117,46
63836,8428,8373,409600,29118,3
63837,8428,8399,409600,29119,36
63838,8428,8415,409600,29120,62
63839,8428,8419,409600,29121,57
63840,8428,8413,409600,29122,6
63841,8428,8395,409600,29123,34
63842,8428,8383,409600,29124,24
63843,8428,8377,409600,29125,54
63844,8428,8375,409600,29126,23
63845,8428,8401,409600,29127,60
63846,8428,8418,409600,29128,57
63847,8411,8409,409600,29129,45
63848,8411,8373,409600,29130,55
63849,8411,8399,409600,29131,29
63850,8411,8403,409600,29132,42
63851,8411,8376,409600,29133,6
63852,8411,8415,409600,29134,42
63853,8411,8419,409600,29135,10
63854,8411,8425,409600,29136,57
63855,8411,8398,409600,29137,62
63856,8409,8373,409600,29138,38
63857,8409,8399,409600,29139,60
63858,8409,8403,409600,29140,44
63859,8409,8376,409600,29141,44
63860,8409,8415,409600,29142,6
63861,8409,8419,409600,29143,45
63862,8409,8396,409600,29144,45
63863,8409,8398,409600,29145,15
63864,8373,8399,409600,29146,2
63865,8373,8403,409600,29147,31
63866,8373,8376,409600,29148,36
63867,8373,8377,409600,29149,27
63868,8373,8417,409600,29150,49
63869,8373,8387,409600,29151,28
63870,8399,8403,409600,29152,56
63871,8399,8376,409600,29153,12
63872,8403,8376,409600,29154,24
63873,8403,8398,409600,29155,30
63874,8376,8429,409600,29156,46
63875,8376,8404,409600,29157,26
63876,8415,8419,409600,29158,46
63877,8415,8413,409600,29159,64
63878,8415,8395,409600,29160,23
63879,8415,8385,409600,29161,10
63880,8419,8413,409600,29162,1
63881,8419,8395,409600,29163,56
63882,8419,8385,409600,29164,27
63883,8419,8396,409600,29165,22
63884,8413,8395,409600,29166,5
63885,8413,8385,409600,29167,44
63886,8413,8396,409600,29168,61
63887,8413,8383,409600,29169,42
63888,8413,8372,409600,29170,34
63889,8395,8385,409600,29171,21
63890,8395,8375,409600,29172,12
63891,8395,8423,409600,29173,31
63892,8395,8372,409600,29174,34
63893,8395,8432,409600,29175,49
63894,8395,8420,409600,29176,59
63895,8395,8401,409600,29177,25
63896,8395,8414,409600,29178,15
63897,8395,8427,409600,29179,4
63898,8385,8396,409600,29180,14
63899,8385,8401,409600,29181,27
63900,8385,8414,409600,29182,24
63901,8385,8388,409600,29183,48
63902,8385,8416,409600,29184,29
63903,8385,8426,409600,29185,18
63904,8396,8416,409600,29186,18
63905,8396,8412,409600,29187,52
63906,8396,8401,409600,29188,49
63907,8396,8414,409600,29189,61
63908,8383,8425,409600,29190,50
63909,8383,8377,409600,29191,14
63910,8383,8393,409600,29192,27
63911,8383,8375,409600,29193,28
63912,8383,8423,409600,29194,44
63913,8425,8398,409600,29195,4
63914,8425,8377,409600,29196,41
63915,8425,8393,409600,29197,25
63916,8425,8410,409600,29198,24
63917,8425,8429,409600,29199,62
63918,8425,8417,409600,29200,59
63919,8425,8431,409600,29201,17
63920,8398,8393,409600,29202,32
63921,8398,8410,409600,29203,12
63922,8398,8429,409600,29204,21
63923,8398,8417,409600,29205,3
63924,8398,8400,409600,29206,25
63925,8398,8431,409600,29207,58
63926,8398,8391,409600,29208,13
63927,8377,8393,409600,29209,28
63928,8377,8423,409600,29210,13
63929,8377,8381,409600,29211,9
63930,8377,8410,409600,29212,44
63931,8377,8400,409600,29213,34
63932,8393,8410,409600,29214,13
63933,8375,8423,409600,29215,4
63934,8375,8381,409600,29216,52
63935,8375,8421,409600,29217,42
63936,8375,8382,409600,29218,11
63937,8423,8381,409600,29219,21
63938,8423,8421,409600,29220,3
63939,8381,8372,409600,29221,30
63940,8381,8421,409600,29222,32
63941,8410,8372,409600,29223,49
63942,8410,8400,409600,29224,39
63943,8429,8417,409600,29225,46
63944,8429,8431,409600,29226,54
63945,8429,8391,409600,29227,30
63946,8429,8418,409600,29228,35
63947,8417,8391,409600,29229,52
63948,8417,8378,409600,29230,31
63949,8417,8400,409600,29231,41
63950,8372,8432,409600,29232,6
63951,8372,8420,409600,29233,15
63952,8372,8414,409600,29234,17
63953,8372,8388,409600,29235,2
63954,8372,8426,409600,29236,57
63955,8372,8421,409600,29237,24
63956,8421,8432,409600,29238,60
63957,8421,8420,409600,29239,26
63958,8432,8420,409600,29240,23
63959,8432,8401,409600,29241,40
63960,8432,8388,409600,29242,40
63961,8420,8388,409600,29243,43
63962,8420,8406,409600,29244,9
63963,8401,8414,409600,29245,52
63964,8401,8388,409600,29246,51
63965,8401,8416,409600,29247,37
63966,8401,8412,409600,29248,62
63967,8401,8427,409600,29249,1
63968,8401,8374,409600,29250,62
63969,8414,8416,409600,29251,23
63970,8414,8412,409600,29252,36
63971,8414,8427,409600,29253,9
63972,8414,8430,409600,29254,13
63973,8414,8374,409600,29255,64
63974,8414,8397,409600,29256,57
63975,8414,8388,409600,29257,11
63976,8388,8427,409600,29258,17
63977,8416,8412,409600,29259,39
63978,8416,8430,409600,29260,4
63979,8416,8374,409600,29261,1
63980,8416,8390,409600,29262,5
63981,8416,8427,409600,29263,45
63982,8412,8427,409600,29264,9
63983,8412,8430,409600,29265,57
63984,8412,8374,409600,29266,61
63985,8412,8390,409600,29267,10
63986,8412,8422,409600,29268,21
63987,8427,8430,409600,29269,48
63988,8427,8397,409600,29270,17
63989,8427,8392,409600,29271,53
63990,8427,8426,409600,29272,20
63991,8430,8390,409600,29273,16
63992,8430,8422,409600,29274,63
63993,8430,8397,409600,29275,26
63994,8430,8392,409600,29276,60
63995,8430,8374,409600,29277,27
63996,8374,8390,409600,29278,24
63997,8374,8422,409600,29279,23
63998,8374,8392,409600,29280,38
63999,8390,8422,409600,29281,52
64000,8390,8445,409600,29282,48
64001,8390,8452,409600,29283,1
64002,8390,8436,409600,29284,38
64003,8422,8397,409600,29285,37
64004,8422,8445,409600,29286,44
64005,8422,8452,409600,29287,49
64006,8422,8436,409600,29288,39
64007,8397,8392,409600,29289,29
64008,8397,8406,409600,29290,62
64009,8397,8445,409600,29291,37
64010,8397,8452,409600,29292,45
64011,8397,8436,409600,29293,63
64012,8392,8426,409600,29294,58
64013,8392,8406,409600,29295,32
64014,8400,8391,409600,29296,10
64015,8400,8394,409600,29297,13
64016,8400,8407,409600,29298,24
64017,8400,8379,409600,29299,15
64018,8426,8406,409600,29300,36
64019,8406,8445,409600,29301,14
64020,8406,8452,409600,29302,61
64021,8406,8436,409600,29303,36
64022,8431,8404,409600,29304,41
64023,8391,8418,409600,29305,31
64024,8391,8404,409600,29306,3
64025,8391,8378,409600,29307,3
64026,8391,8394,409600,29308,58
64027,8391,8407,409600,29309,45
64028,8391,8379,409600,29310,51
64029,8391,8387,409600,29311,42
64030,8418,8404,409600,29312,58
64031,8418,8378,409600,29313,56
64032,8418,8394,409600,29314,28
64033,8418,8408,409600,29315,8
64034,8418,8379,409600,29316,33
64035,8418,8382,409600,29317,16
64036,8418,8433,409600,29318,48
64037,8404,8378,409600,29319,58
64038,8404,8382,409600,29320,64
64039,8404,8445,409600,29321,3
64040,8404,8452,409600,29322,16
64041,8404,8436,409600,29323,29
64042,8378,8394,409600,29324,1
64043,8378,8407,409600,29325,7
64044,8378,8408,409600,29326,3
64045,8378,8433,409600,29327,24
64046,8378,8386,409600,29328,45
64047,8378,8405,409600,29329,33
64048,8394,8407,409600,29330,46
64049,8394,8408,409600,29331,1
64050,8394,8379,409600,29332,26
64051,8394,8386,409600,29333,10
64052,8394,8380,409600,29334,49
64053,8407,8408,409600,29335,13
64054,8407,8386,409600,29336,34
64055,8408,8386,409600,29337,17
64056,8408,8380,409600,29338,12
64057,8408,8424,409600,29339,40
64058,8408,8389,409600,29340,1
64059,8379,8382,409600,29341,20
64060,8379,8387,409600,29342,53
64061,8379,8433,409600,29343,9
64062,8379,8405,409600,29344,4
64063,8382,8387,409600,29345,49
